Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sri Lanka,,,,,,,,,,,0.349013657,0.311770021,0.293823821,0.412492036,0.384839956,0.776306879,0.531682872,1.478344252,2.224622772,0.824141818,0.836147126,0.665314965,0.930364692,0.618973339,0.415370334,0.297895483,0.512449671,0.458943841,0.462214619,0.449054393,0.467031774,0.541072206,0.508323376,0.442217812,0.34440642,0.387053556,0.353077483,0.211594305,0.188090082,0.214152119,0.190956033,0.196220474,0.20378794,0.196684505,0.147494467,0.124198914,0.164174282,0.196497794,0.168491008,0.15402492,0.181247741,0.161869002,0.137234671,0.111206627,0.10671623,0.116815683,0.120808775,0.088876538,0.064834147,0.072257181,0.085040098,0.083244497,
Lower middle income,,,,,,,,,,,3.276195247,3.246128407,3.868261447,5.533263672,14.91266972,12.55869773,12.86618109,13.38020548,12.05195308,17.73084399,14.55964797,9.575520661,8.043224199,8.432583802,8.611961344,8.177419552,4.284784163,5.554601219,5.168836908,7.582880925,9.366199128,5.66042126,5.798018938,8.041986311,7.161508751,7.85674315,8.314618897,7.405114524,5.080849651,5.065610304,8.096120955,6.885122521,6.601442228,7.047157274,8.357339273,10.54495551,11.03457323,10.63011937,13.4236377,7.793164016,9.19922319,11.12875222,9.392217897,8.304221972,7.079067963,4.113335622,3.725012236,4.725836723,5.755908274,4.572470713,3.421509946,5.930939917,
Low & middle income,,,,,,,,,,,2.414424752,2.437749726,2.833782035,4.224659369,10.45853556,9.711557835,10.46500778,10.94913618,10.34759868,14.72769462,15.55737571,11.10262172,9.656120024,9.285033473,8.667183496,8.51829898,5.01312617,6.337133533,6.078733874,7.444881557,8.45769152,5.110890192,5.203217148,5.111184317,4.680421983,5.023032923,5.244137876,4.553460123,3.075033518,3.819227646,6.081307467,5.413582163,5.222766538,5.503186122,6.955654199,8.239703639,8.824402428,8.721136594,11.19084436,6.208699694,7.598569427,9.263163414,7.330081779,6.204726111,5.27691766,3.042448914,2.724985239,3.366865186,4.170005975,3.501966035,2.404516321,4.757254909,
Lesotho,,,,,,,,,,,9.263796557,7.052898335,7.424769172,8.336929501,7.235899433,10.64618253,9.385044877,13.65615372,9.879094869,8.200504594,6.976114641,6.315966936,11.3295324,6.613506644,7.054721347,6.132326081,8.635538703,6.563937209,6.183288732,5.857252088,3.898981012,3.50157419,3.079303251,2.447050439,2.922806951,4.067476782,4.428669827,4.030805853,4.627531461,3.372532387,3.45870924,3.612947199,4.649729896,5.468173675,3.85504574,3.460657878,3.068439057,5.052567636,5.459041257,5.903027838,3.93439969,3.889513809,4.705875922,5.101581457,5.590522285,6.211356929,7.270126018,6.297738881,3.609580846,3.734254828,4.555484951,4.317881905,
Late-demographic dividend,,,,,,,,,,,3.046442817,2.959175188,3.367227634,4.751518985,10.93928902,12.6379918,14.26880641,13.61321989,13.5105103,18.1463944,20.67181687,17.54420529,14.4222716,13.07349383,11.95272305,10.95852102,6.929489676,7.80100496,6.482385713,7.750800002,8.98420952,5.544870413,5.890882044,5.328310021,4.338817277,4.332627013,4.478031239,3.89747023,2.39372687,3.610844713,6.027624029,5.437797151,4.946530889,5.337631548,7.024797111,8.074727936,8.835657865,8.610833992,11.0217245,6.010551924,7.729533456,9.571628105,7.344912994,6.24327761,5.309496057,2.974018132,2.550175016,3.149905829,3.90763795,3.295346116,2.201897265,4.280160213,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.442731547,1.395658613,1.018852177,0.702714839,0.835114129,1.007617568,0.950531621,0.809312519,0.731872391,0.655048871,0.590099054,0.550049585,0.480122912,0.439415087,0.401930501,0.524773473,0.552724417,0.50334215,0.451433197,0.435666728,0.355871872,0.337758848,0.408008847,0.378395633,0.334182488,0.310782585,0.28612663,
Luxembourg,,,,,,,,,,,0.052414933,0.057602623,0.056100413,0.059250999,0.051577892,0.062790798,0.318863048,0.176909721,0.047027066,0.048339926,0.051757145,0.045609788,0.052440397,0.048971285,0.042889134,0.046929279,0.038560846,0.035510654,0.035954676,0.042725787,0.036206757,0.024781538,0.020839894,0.022890253,0.020024924,0.018297012,0.018931759,0.016098943,0.017416739,0.017443228,0.019008623,0.018787566,0.017252678,0.015066452,0.009657201,0.009842586,0.020898484,0.032962176,0.176060661,0.166374143,0.072919744,0.111627781,0.124315484,0.0654808,0.051124777,0.012164727,0.010066314,0.009609571,0.013161412,0.008873568,0.006663598,0.004751368,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.441809518,2.535844732,2.118365198,1.921346224,2.830414835,2.592321719,2.080810831,1.739877168,1.746082594,1.589504456,1.321147997,1.180098862,0.976304948,0.70956436,0.890309029,1.283087827,1.332772537,1.431348077,1.144136997,1.131043524,1.003409656,0.983550851,1.207221081,1.073513151,1.189388051,1.274587117,1.165119754,
Macao,,,,,,,,,,,,,,,,,,,,,,,0.001806355,0.001866931,0.002559711,0.002503328,0.003698656,0.002910069,0.00254336,0.002220944,0.001913674,0.001910739,0.001950019,0.001434625,0.001753083,0.002659869,0.002722457,0.002470095,0.00206941,0.001147013,0.001099894,0.001251563,0.001292949,0.001665546,0.001420066,0.00081329,0.000762849,0.000914439,0.001346906,0.001223162,0.000905336,0.000918692,0.000637773,0.000521571,0.000707755,0.000676702,0.000766339,0.000816577,0.000378495,0.000345303,0.000923619,0.000724556,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,
Morocco,,,,,,,,,,,0.902171274,0.756906781,0.466329247,0.827593367,10.4614509,8.011347852,3.258337787,7.110345691,1.800104502,2.086086601,1.932409094,2.785383803,2.622390504,2.490102634,2.012724675,2.288575413,1.243240933,0.652943232,2.61040025,0.549540976,0.446556338,0.470463537,0.402917132,0.311874824,0.398309102,0.468832544,0.380019625,0.39601922,0.418094042,0.278907298,0.305325348,0.208998473,0.194633366,0.242738945,0.570190591,0.73918961,1.174877838,1.481116411,6.013564029,4.046253193,5.523517116,7.440066633,6.485822521,4.551387039,3.526797718,2.614022253,2.898212232,3.299898963,2.413897895,0.321780513,0.296128237,0.391702933,
Monaco,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296026513,0.292635675,0.262545842,0.220361559,0.351298723,0.314995331,0.215340732,0.227964199,0.260076624,0.211322275,0.194137366,0.297372393,0.199605643,0.22497712,0.207982952,0.132478986,0.168687808,0.168529747,0.282675632,0.305194558,0.329718544,0.268595628,0.26053445,0.262039474,0.24975686,0.245939853,0.235942049,
Madagascar,,,,,,,,,,,2.918823621,2.756924651,2.019832584,2.172244612,1.474414554,2.048749546,1.825052649,3.550013701,3.410270086,2.879910343,2.311318559,2.213188895,2.895093782,2.195454905,2.442357628,2.088002135,2.800889891,3.85519574,4.262090295,4.528637602,5.137165008,6.204274152,5.704826512,4.268077021,5.433874006,7.721875804,6.100998542,5.983725255,5.714684965,3.511133042,3.283340734,2.787385859,3.505345792,5.218558398,6.160538343,5.465525598,5.624599583,6.434247427,5.809365378,6.879038913,5.808445026,5.895441672,6.691297171,6.774362977,7.178903348,8.60993538,8.772771904,7.639736314,5.169894414,4.707852285,5.659505247,5.531188643,
Maldives,,,,,,,,,,,,,,,,,,,,,0.094632912,0.081471141,0.112009887,0.058699289,0.027536476,0.016961427,0.025179738,0.024771073,0.023221794,0.020261644,0.021607664,0.019708701,0.017834587,0.012221237,0.010365336,0.012285605,0.011195905,0.008532942,0.008073643,0.007523181,0.007423437,0.005417992,0.005344647,0.005158485,0.004684625,0.00491991,0.005008544,0.007331721,0.005554853,0.005294075,0.008965944,0.009071134,0.00753578,0.005309185,0.005174962,0.005869198,0.00663327,0.005250919,0.002583965,0.002748905,0.00502407,0.003701822,
Middle East & North Africa,,,,,,,,,,,13.13476306,14.59563543,16.92093168,20.99086842,48.97733426,39.57697886,38.30547652,36.0557322,34.01887042,53.74932805,48.8350932,37.61813332,24.94305607,23.0764043,22.56220082,19.46567976,11.22410257,16.20688362,16.23204297,22.86497974,24.22875579,20.33022893,20.43529392,21.30791032,20.04706118,16.51230099,18.46849603,16.61123774,11.4919747,15.08736995,23.55282313,19.13987076,18.58779491,20.73976087,24.54824837,30.09459541,30.95123978,28.37127473,32.16648961,20.59539271,23.55182862,30.62405021,29.8513905,28.46621803,25.75302731,15.43198589,12.97335633,16.34235702,21.82688017,18.73667338,12.55453908,18.59015615,
Mexico,,,,,,,,,,,0.904373571,0.847212248,0.879528413,1.426859367,3.712354523,3.252623403,3.697358837,4.121475758,4.212373971,9.650350251,10.69016631,7.978135443,8.405457166,12.9026694,10.72715292,9.303548129,5.585649723,8.380686637,6.214863282,7.085471536,7.853169965,3.720412284,3.376764846,2.321691449,2.176004099,3.70622015,4.114738505,3.180570742,1.746277038,2.373623009,3.578182611,2.601643017,2.748409035,3.35934794,4.194990358,5.586487276,6.141136118,5.756853317,6.740832992,4.17264386,4.951797366,7.1268565,6.647617715,5.639928414,4.74356173,2.183605531,1.975246696,2.361488965,2.891106999,2.091263021,1.559833784,3.643073388,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Middle income,,,,,,,,,,,2.364915208,2.404614942,2.805263411,4.19729544,10.4892643,9.70491878,10.50282944,10.95904816,10.3675597,14.79544099,15.77149189,11.21673976,9.67048707,9.35457308,8.713102065,8.60610037,4.980348295,6.359620859,6.040377343,7.427937112,8.385803178,5.0353858,5.046895164,4.959677733,4.368139798,4.797700412,5.089691939,4.42011644,2.931561204,3.707234867,5.972464186,5.316216422,5.103049541,5.338677409,6.857314365,8.149875543,8.757976449,8.65640894,11.12022769,6.121376527,7.534006618,9.114836384,7.243389301,6.115654883,5.184966566,2.948776948,2.627964565,3.282614915,4.113968714,3.450714421,2.33139075,4.660048143,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004532288,0.003924746,0.730175741,0.754144903,0.460091447,0.434615253,0.361260336,0.556824233,0.331264716,0.345663488,0.41637612,0.240279103,0.248652297,0.28407431,0.529949571,0.472471663,2.225913046,5.564909328,0.949977278,0.785735826,1.480547515,1.319012174,1.173811578,1.128601651,1.186028474,0.935040216,0.866322047,0.804308287,0.424659195,0.146172212,0.14496333,0.136921064,
Mali,,,,,,,,,,,4.077101488,3.340934452,3.185167027,4.486072446,5.431962402,4.595356965,3.70987993,5.545710927,5.038544295,3.746631089,4.36816617,4.427222295,6.737404931,4.96182332,4.932729514,3.404129219,3.881624639,3.433925662,3.673842516,3.745611984,4.069178104,4.097279799,4.326674363,4.028983743,6.595111067,6.176678162,6.179857496,6.755345609,6.453266181,3.852472391,5.463678119,5.352594925,6.812560495,5.300990923,3.895614852,2.791484798,7.416599313,7.862641478,6.919733216,8.607032889,7.669752451,8.910115596,12.11108816,8.513155748,7.248920904,7.427110005,8.990830152,7.816146689,7.742697746,7.858428772,9.469677101,18.4178822,
Malta,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010736353,0.012132868,0.005650904,0.006713379,0.004179156,0,0,0,0,0,0,0,0,0,0,0,0,
Myanmar,,,,,,,,,,,7.565982261,7.955602739,10.24159896,21.71338957,20.46444599,19.92040755,21.26323282,31.38530498,33.98300176,65.38180018,69.22861249,44.55799952,34.67680833,32.6731835,29.40701108,29.99225269,21.3508418,25.88629136,26.07455646,21.20644846,25.52338311,24.88043247,29.36859448,20.08509271,17.22758569,19.06754324,16.98860998,15.08307123,14.65210091,9.293726905,10.84565692,15.83044119,17.40191897,20.18394344,18.86446102,18.78204886,17.75773692,15.81462379,13.96412005,8.970779018,7.988042075,7.361463351,5.956239576,5.852833664,7.88242876,6.613179093,6.810872165,7.820103717,6.702780222,5.88188183,4.663014268,8.678503809,
Middle East & North Africa (excluding high income),,,,,,,,,,,8.333046358,9.233370279,10.08989183,12.81171138,36.59644058,30.49727081,28.55964912,26.99874141,26.44960717,30.85448144,33.23651692,23.46421938,17.69515037,16.13012216,15.62761211,14.62143537,6.74279294,11.34870013,11.54179133,16.92495317,16.38071949,12.36623953,11.51435094,15.25133797,15.71562239,13.85737838,14.39213833,13.04333021,9.1220653,12.41129607,19.64343553,15.99157651,15.86647646,16.60208659,19.97808767,25.16147429,26.15706085,23.67789567,27.09570394,16.79283019,19.08995296,24.00357571,23.16323192,22.24273032,20.40173234,12.32970194,10.72438091,14.90756589,21.75457786,18.05379359,11.5149579,19.33129378,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.074403617,0.255159493,0.642225982,1.023929315,0.953270459,1.50265002,0.376838226,1.137778185,1.443687593,0.935069599,0.672962196,0.781260838,0.731313641,0.837536372,1.33941998,0.837441665,0.616491594,0.723002994,0.637197672,
Mongolia,,,,,,,,,,,,,,,,,,,,,,6.774639133,7.637716032,4.924309798,5.077933482,6.840213913,3.33485818,3.45644977,6.867103732,7.177583402,8.874103859,5.009775475,7.191935239,8.435499868,11.89372192,12.72244947,6.759094408,8.034491229,3.965136689,3.293868858,5.222350253,5.741605163,4.498991715,4.598501433,14.96651257,16.78458805,28.42559911,27.47685209,30.73706939,23.71572733,35.90776237,42.21665439,22.27295406,18.67022559,16.08653422,9.878998794,10.05001239,17.08839997,19.86761519,14.77395705,13.47369288,33.13721627,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.661845447,13.7090301,11.45942177,13.45214139,19.48612614,14.47187458,11.21935101,10.26349415,5.935726712,6.212235279,6.289450695,7.15607959,10.09698744,7.995326854,7.518083005,8.505242153,9.805053229,10.2039174,10.02200136,10.26848408,11.3709466,11.91925982,11.63255341,11.90390285,12.21607217,16.31338861,18.05104108,16.39758881,12.6767243,11.86393613,14.90747686,
Mauritania,,,,,,,,,,,11.30568463,10.25869399,10.55449542,12.18714727,12.88247016,8.766694635,13.04634155,11.8205279,7.36403517,8.543900105,17.52321262,17.63365194,21.9234799,18.49547428,18.54617749,18.42108495,13.07036775,9.156823295,7.246632633,10.97766434,13.05299036,3.990169383,3.645253759,3.649546626,3.298663642,3.795337075,4.040422411,4.106157105,5.836231682,3.398476011,3.274872845,6.764912303,7.673552403,4.46007582,8.860069112,19.38632188,25.62382054,32.08884214,38.39546888,20.84478588,33.26995146,30.85044181,21.48792639,16.93301931,13.18053556,6.191327045,8.045583349,9.096592771,2.808310001,2.611914162,2.43870904,11.44875209,
Mauritius,,,,,,,,,,,,,,,,,0.093778546,0.089015283,0.104038968,0.124438099,0.100937575,0.078324941,0.081855913,0.044031712,0.022766914,0.027996943,0.038647057,0.049489103,0.042700377,0.046329519,0.03449796,0.024712415,0.020443256,0.025573342,0.019649185,0.0125538,0.013935148,0.013403576,0.020807949,0.020208179,0.011778421,0.011758942,0.011318512,0.010684499,0.006819534,0.006576066,0.008164347,0.008379095,0.008571628,0.011411012,0.097419764,0.113949424,0.096770315,0.077809171,0.083543378,0.027982351,0.027123438,0.003392522,0.002407202,0.002359787,0.002629961,0.002715269,
Malawi,,,,,,,,,,,6.709986241,4.841148888,5.043344432,6.388511231,5.871920094,8.973438453,7.627538898,8.609751211,7.57763465,6.709427599,7.273065708,6.422234115,9.000659047,5.799924324,5.336697505,4.490981889,6.921331899,7.132097612,6.92767529,8.136429356,8.8328555,7.159446024,9.09968632,6.982406366,13.69242661,18.31401653,10.64062762,8.30341052,12.90384296,9.904288331,10.15091167,9.937917423,5.806948895,8.642150611,6.392112901,6.824501978,6.78461168,7.979316808,8.727026594,7.040422161,6.025725086,5.9768772,8.951235356,10.15013603,9.618463019,8.89901041,10.97398758,7.003718628,5.208148054,4.243762771,4.099281703,4.222504213,
Malaysia,,,,,,,,,,,17.00434574,19.61302996,26.92749415,32.50210421,24.87592233,29.01642202,29.32518253,30.91801409,26.67548575,38.58327116,37.78323125,26.48334206,31.19684613,29.72563705,21.33056455,21.78968482,23.65100213,28.6319144,25.07941355,28.36113145,26.88075633,21.26869393,20.18900473,17.30027554,15.23843459,13.87610076,12.71248649,11.07997578,10.09535171,10.0710448,12.56753998,10.66695136,9.815486715,12.15603648,11.98730109,13.88427652,13.47611415,12.62885235,13.38677191,9.652155183,9.615037862,9.944906169,9.205992033,8.467151068,8.645073995,6.570912066,5.200404749,6.236000427,7.327444497,6.196359325,4.54156532,6.921966349,
North America,,,,,,,,,,,0.756088223,0.747960469,0.814494973,1.08077005,3.508374791,3.3625047,3.196396153,3.227130059,2.832117217,5.334589186,5.97572251,4.203374615,2.465131918,2.804918399,2.495962799,2.255875129,0.983735201,1.338812251,1.123850964,1.217300729,1.370215118,1.016469975,1.054141863,1.026269169,0.888590728,0.937747484,1.158451744,0.97778995,0.623723691,0.755751919,1.34953668,1.083847813,0.830759636,1.26903779,1.500054276,1.831810314,1.387519102,1.337546222,2.227360297,0.845810364,1.080730635,1.374593682,0.84377704,0.845724629,0.794815738,0.242053073,0.339716303,0.48744213,0.688667404,0.660649606,0.395880568,1.570374944,
Namibia,,,,,,,,,,,,,,,,,,,,,6.327090731,4.363498385,2.932428857,2.404618599,3.610166546,4.624386507,1.395545511,2.32652072,40.07016349,31.95349788,10.65042374,1.302908323,0.661164149,0.48306518,0.569599898,0.81241884,0.63507659,0.905100158,0.755601344,0.532666647,0.592005978,0.634861422,0.598634291,0.930610729,0.794488877,1.182771314,2.662812518,5.84952043,2.251039126,1.930550218,2.39089689,2.071941382,1.73059224,1.17402633,1.641535638,1.875274362,2.603790464,3.355794,1.262829124,1.437313964,1.930293839,4.030580594,
New Caledonia,,,,,,,,,,,26.37114775,23.19410511,12.34901745,10.29072491,6.610559581,10.68308069,14.98765063,11.58199238,0.037327965,3.529247894,3.240532333,0.040511773,0.05937501,0.061286202,0.043062361,0.040347926,0.035382424,0.033331067,20.40885177,25.91042928,3.891445074,15.44140812,8.11694989,4.570050804,6.66575292,12.66210855,9.608988745,9.827311096,0.42914099,1.870019687,12.09626065,3.763653202,4.517671607,8.209453665,11.71094389,8.142948905,18.30040856,35.26131823,2.611263519,0.011576524,5.294391777,4.130804101,0.011449692,0.010532505,0.012679765,0.012815919,0.013426159,0.017131783,0.970193483,0.012225154,0.012715672,16.79186732,
Niger,,,,,,,,,,,2.156426494,1.798095555,2.000097798,2.761242739,2.89703037,3.903474709,3.598205828,5.260284478,3.958503354,3.247087727,3.37707253,3.516636339,5.405383092,4.189808617,5.121757397,3.916782944,4.643111533,3.968802966,4.321409421,4.787326229,3.728165935,4.046008373,4.17192131,3.981172189,7.565603257,9.665859203,9.40913899,9.535088254,8.725212047,5.855963474,7.268316828,6.55942489,7.012953086,9.263172592,7.507599977,7.208522729,6.89459669,8.300579462,7.945638982,7.962203585,6.884721569,8.147711756,10.33354818,11.46688105,10.27305313,9.740159057,9.68635453,9.379290426,6.796097333,5.812639635,5.568264036,6.409070472,
Nigeria,,,,,,,,,,,2.40487128,2.557416115,3.487887458,5.104290127,28.53727904,20.2632192,17.68573697,22.81116764,19.1238678,43.1495814,26.73490841,4.628500329,2.589642726,5.721452432,9.334825379,10.46592883,6.413296275,11.0207736,10.36225439,22.86391076,25.07456547,17.70600698,20.88624302,34.26950222,23.85510282,21.79889324,21.41451278,18.73607998,11.35958951,13.04362918,24.935734,18.10122675,13.60481666,15.51250411,16.77550696,19.38756772,16.69897263,15.86101169,17.59026124,10.65114502,13.80299149,17.55390356,15.148515,11.62271811,8.781935524,4.554106818,4.657726157,7.804984924,9.798508226,8.353222672,5.074840025,8.552954238,
Nicaragua,,,,,,,,,,,2.408858562,2.340978499,2.542553127,4.177317664,3.502881803,3.257167068,2.399251684,2.691351978,2.956070896,5.468218377,5.071640628,3.807406598,6.108039548,2.725508031,1.091488239,0.87159762,0.882353838,0.744968292,1.07916485,2.782554775,6.718306011,5.330384111,3.994138438,3.271264171,1.622826458,1.990784839,1.550993381,1.891518523,1.577757884,1.421204261,1.354008754,1.148479001,1.14157989,1.127662119,1.291855576,1.113979781,1.579123374,1.542588561,1.481914362,1.31162414,4.153151041,5.120651087,4.625469303,4.950483451,4.221183468,2.105398356,3.112977316,2.702958227,2.026874655,1.284859588,1.658128642,3.840808938,
Netherlands,,,,,,,,,,,0.20395478,0.299859427,0.44869614,0.359023016,1.115924631,1.426049133,1.461802705,1.270406066,1.034533089,1.604147441,1.954792533,1.442436126,0.632602829,1.220264947,1.348206214,1.350264413,0.814529172,0.429969392,0.306908063,0.379325978,0.471040288,0.323778601,0.178289588,0.34602761,0.306267622,0.44296339,0.485584008,0.493340928,0.064925581,0.071479287,0.389447935,0.77855722,0.552503607,0.477294939,0.445249259,0.345526753,0.656627307,0.592989048,1.04292054,0.722759892,0.762696109,1.020627849,1.132020117,1.119898016,0.689866623,0.442606663,0.251209116,0.28356478,0.355103573,0.218267468,0.083744035,0.340536679,
Norway,,,,,,,,,,,0.465517286,0.404786049,0.387711582,0.562344033,0.828774312,1.621727803,2.195534774,2.004234151,2.656818114,5.792106982,7.653986146,5.900650402,3.746864639,6.059406382,6.934027969,7.101494311,3.074816041,3.864824911,3.181604207,6.278847914,7.953010551,4.487127491,5.006140435,5.693596412,5.412903136,5.614747605,8.043483025,6.683844895,2.004729432,5.37886119,12.29266025,9.868540801,8.807033688,8.67852288,9.498680971,10.49242307,10.89453131,9.561633281,12.61767226,8.365331979,7.661614719,10.03239194,9.341709928,8.168547429,7.517449921,5.162398616,3.867094646,5.335903477,7.393622118,6.26890345,4.181286896,10.04827639,
Nepal,,,,,,,,,,,1.54733552,1.402280908,1.17495854,2.113309698,2.039763676,3.436100269,2.285661967,9.172688007,8.055118413,4.151573112,4.442852296,2.608043944,3.331593537,2.715583077,1.86502117,1.152462425,1.846370848,1.680118445,1.521723512,1.488703917,1.746703903,1.596161254,1.887355667,1.523479997,1.200027148,1.388811488,1.326249218,1.090667424,1.271680096,1.394818469,1.167058461,1.06064752,1.141820375,1.210079721,0.901715058,0.805920859,1.081860468,1.356961966,1.074371077,1.004844485,1.472297007,1.116801328,0.96761855,0.844770804,0.860719086,0.934890236,1.03122054,0.703261897,0.42415646,0.446189345,0.522630901,0.49893691,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
New Zealand,,,,,,,,,,,,1.03732968,0.839214129,1.542285403,1.344759848,1.799027934,2.7222902,2.156184314,2.23712832,2.516852101,2.650214783,2.497228418,2.647142781,2.146574787,2.120752236,2.800981324,2.019157676,1.352996237,1.239580366,1.687148212,2.206660265,1.988025688,1.982488245,2.113857938,1.679255326,1.582540151,1.640173206,1.72215856,1.414502436,1.53777874,2.355724018,2.095242656,1.741998032,1.256518954,1.099750673,1.236029646,1.292679231,1.373471045,2.362691747,1.747591281,2.1224362,2.194273623,1.683506995,1.520781843,1.429144352,1.284249039,1.047500296,1.59353965,1.588132382,1.503276578,1.272467211,1.494113565,
OECD members,,,,,,,,,,,0.587319289,0.550972334,0.555539031,0.711463748,1.907123923,1.856100804,1.868735143,1.810104373,1.507702084,2.692754879,3.00281812,2.456924182,1.683492793,1.918535527,1.802891223,1.690210927,0.696283352,0.823377453,0.705793176,0.812664442,0.895628276,0.597291557,0.583636249,0.575906312,0.515880341,0.548497505,0.679224796,0.617769154,0.375769648,0.490420513,0.904789135,0.777858548,0.648906501,0.799976384,0.946147598,1.181187154,1.135633729,1.116109201,1.619788503,0.782714763,1.101220149,1.411540265,1.061241701,1.005107613,0.884848275,0.421592959,0.438658907,0.601961255,0.752989762,0.665386417,0.500035629,1.441578376,
Oman,,,,,,,,,,,43.45423227,43.55090101,43.76154633,51.7813394,63.72507623,58.2546567,56.07462815,52.30237685,49.6155144,79.74075619,55.42432074,46.98035866,37.68295966,41.77375544,39.37695279,40.55512728,31.38611251,41.90054943,34.89330195,45.42813878,50.48247183,32.59384486,32.5670329,32.40673919,29.76695822,31.85012382,37.14482372,33.21759268,24.28221486,32.3229407,46.43235334,39.6608261,36.51565632,36.16634805,39.69326897,46.29109622,44.59725093,41.3713037,40.50202711,33.95829152,35.17029148,43.27381429,40.4418642,38.8455214,34.3485238,21.09994475,18.05277683,21.35376532,27.0144783,24.98002971,18.88666356,29.21157927,
Other small states,,,,,,,,,,,3.622385315,12.19695724,14.59190505,18.91950772,44.33654556,36.81014388,32.12308811,29.80993872,28.4423572,42.51569376,40.04827527,28.82994118,19.05923255,20.96890376,25.68001329,21.7120063,12.83042644,14.33980006,14.39157396,18.6587412,19.43242638,11.49189229,11.70183222,11.86664296,11.01653428,10.31666096,12.64762964,13.00364601,9.005570384,11.7432212,18.41651537,14.92994609,13.79389443,13.35414499,14.55583658,19.78040868,20.45557203,19.56126016,22.42968136,16.12206944,19.56142431,23.46733439,23.24610281,21.11105425,18.17064067,11.96206354,9.611811424,11.22685627,14.1828333,12.97848594,10.76530347,15.19014458,
Pakistan,,,,,,,,,,,0.790603761,0.837453318,0.797809184,1.68084556,4.706968811,4.953303181,4.568451788,5.56539863,4.800778207,9.329521247,1.466589166,0.892090494,0.804194721,0.926167539,0.740027109,1.181972268,1.131799766,1.232120404,0.948200256,1.449176984,2.119778654,1.300921193,1.260725736,1.079638655,1.098630095,1.194984845,1.339079442,1.253235033,1.083083406,1.504201626,1.838843654,1.856003037,2.200007126,2.185300233,2.449015488,2.891166761,2.742276998,2.23057262,2.301859265,1.839649545,2.27972758,2.6157598,2.563052398,2.14619456,1.995346885,1.22522778,0.965331246,1.106806836,1.241239335,1.30340484,1.12387027,1.435616333,
Panama,,,,,,,,,,,0.29616624,0.238289864,0.259186878,0.377903458,0.353023086,0.446101061,0.419852982,0.511896749,0.409459419,0.411112391,0.509247882,0.409213696,0.650738216,0.295184788,0.166557254,0.123443848,0.119525726,0.124543182,0.129725446,0.141060948,0.270038518,0.270515829,0.241444412,0.186976706,0.19057313,0.243858603,0.174799664,0.200201312,0.15060922,0.138366747,0.137185388,0.124076228,0.123117308,0.143856414,0.160147635,0.098719574,0.127267315,0.117743566,0.109519194,0.14470192,0.234720391,0.269868831,0.260441253,0.216897754,0.231601531,0.13869046,0.131004581,0.124276366,0.099439379,0.316112296,0.535097866,3.66479486,
Peru,,,,,,,,,,,3.73069205,2.382115525,2.309336473,5.200680866,6.77763476,2.916196528,3.593224539,3.836023328,5.68776522,12.85611832,15.54965023,8.695646797,7.172805944,9.858225572,10.06001823,10.49416835,4.496678563,5.563999505,15.46960815,14.81321681,9.335916966,3.440139224,2.841630703,2.26467554,3.018929406,3.194281158,2.804739522,2.592682171,1.332240776,2.054351855,3.006732611,1.870279899,2.004866203,3.003716532,6.23460366,7.823228629,13.43080804,14.21331409,12.02589738,8.921012449,11.21417925,12.76659491,9.999279313,7.654204831,5.662928217,3.911486485,4.405238166,5.896256395,5.956026112,2.49912147,3.979614488,12.72470823,
